gig_id,gig_type,platform,location_lat,location_lng,start_time,end_time,earnings,gig_status,demand_score,travel_distance,estimated_time_to_complete,user_id
1793,Delivery,Zepto,18.926877451267085,72.95161350287017,2025-01-10 11:44:24,2025-01-10 13:44:24,2507.18,Completed,0.68,10.1,128,479
1794,Delivery,MagicPin,18.816848105701073,72.85790997391945,2025-01-04 20:12:56,2025-01-05 00:12:56,3396.99,Cancelled,0.5,12.0,37,177
1795,Driver,InDrive,19.454047638286998,72.97419459300481,2025-01-16 07:11:57,2025-01-16 12:11:57,2088.26,Cancelled,0.77,8.6,31,390
1796,Delivery,Blinkit,18.680761210656804,72.92424733293718,2025-01-07 19:25:07,2025-01-08 00:25:07,1103.35,Cancelled,0.87,1.3,64,856
1797,Driver,Uber,19.038497350278245,72.91659363304927,2025-01-02 15:17:40,2025-01-02 16:17:40,2040.64,Completed,0.54,3.0,92,280
1798,Freelance,Fiverr,19.418183765997846,72.76478356020368,2025-01-07 07:26:52,2025-01-07 08:26:52,3491.06,Cancelled,0.59,8.7,53,437
1799,Driver,InDrive,18.96844889412227,72.92440445093257,2025-01-14 18:46:17,2025-01-14 21:46:17,968.37,Cancelled,0.86,11.6,116,69
1800,Delivery,Swiggy,19.498947022152294,72.70720482910883,2025-01-15 06:07:50,2025-01-15 07:07:50,4858.66,In-progress,0.88,3.9,116,304
1801,Driver,Ola,19.060906778664062,72.87458496408809,2025-01-20 04:55:38,2025-01-20 07:55:38,4820.51,In-progress,0.94,3.7,127,343
1802,Driver,Ola,18.808996430454943,72.997907929339,2025-01-06 08:09:38,2025-01-06 09:09:38,3281.49,Cancelled,0.87,14.6,29,357
1803,Driver,InDrive,18.727073735104717,72.80223019507633,2025-01-04 08:45:38,2025-01-04 09:45:38,492.33,In-progress,0.89,7.2,76,111
1804,Freelance,Fiverr,18.61865460491648,72.98657752393392,2025-01-20 10:21:21,2025-01-20 13:21:21,1937.5,Completed,0.69,9.6,172,21
1805,Delivery,MagicPin,18.945968039899327,72.85364787887026,2025-01-08 23:03:05,2025-01-09 04:03:05,1809.98,In-progress,0.65,6.2,63,41
1806,Freelance,Fiverr,19.108986113653486,72.77937946660525,2025-01-10 11:53:43,2025-01-10 14:53:43,1586.8,Completed,0.57,6.0,169,52
1807,Delivery,Zepto,19.30435059023925,72.74096328015905,2025-01-10 22:29:42,2025-01-10 23:29:42,3995.35,In-progress,0.73,4.5,77,290
1808,Driver,InDrive,19.42543252159724,72.87275900735767,2025-01-09 01:48:30,2025-01-09 06:48:30,3247.78,In-progress,0.59,5.1,119,482
1809,Delivery,Zomato,19.470592451151173,72.84310601538799,2025-01-18 13:29:25,2025-01-18 17:29:25,2751.62,Cancelled,0.97,8.3,158,782
1810,Delivery,Zomato,18.52593157545322,72.70552848607662,2025-01-11 16:39:18,2025-01-11 17:39:18,4271.29,In-progress,0.77,14.2,119,989
1811,Delivery,Zepto,18.66479999127291,72.72193889524289,2025-01-03 02:33:06,2025-01-03 04:33:06,3420.72,In-progress,0.54,1.8,174,376
1812,Freelance,Fiverr,18.652182318680474,72.97159721642655,2025-01-02 00:25:38,2025-01-02 04:25:38,1198.44,Completed,0.55,2.3,25,349
1813,Delivery,MagicPin,18.670083496231463,72.74153644817741,2025-01-04 04:16:54,2025-01-04 08:16:54,3563.69,In-progress,0.62,3.8,154,677
1814,Driver,Ola,19.308193042540463,72.83957789173193,2025-01-04 00:09:48,2025-01-04 05:09:48,360.65,Cancelled,0.73,4.2,14,936
1815,Delivery,Zomato,18.629960543971904,72.71538360250615,2025-01-04 05:38:45,2025-01-04 06:38:45,2422.17,In-progress,0.84,8.0,166,468
1816,Delivery,MagicPin,19.14437882320782,72.79592173633816,2025-01-02 05:34:59,2025-01-02 10:34:59,600.53,Cancelled,0.88,4.1,170,85
1817,Freelance,Fiverr,19.35125051106533,72.85139548560258,2025-01-20 18:21:24,2025-01-20 22:21:24,1381.73,In-progress,0.89,7.5,16,545
1818,Driver,InDrive,19.273037573526302,72.77939461368827,2025-01-05 22:31:49,2025-01-06 00:31:49,4893.4,Cancelled,0.51,7.0,128,207
1819,Freelance,Fiverr,18.86672659040916,72.90239222743647,2025-01-13 22:38:45,2025-01-14 02:38:45,1183.65,In-progress,0.78,5.2,65,345
1820,Freelance,Fiverr,19.044090453390424,72.89748790300524,2025-01-20 21:47:11,2025-01-20 23:47:11,3548.53,Cancelled,0.97,10.8,152,291
1821,Driver,Uber,19.07987636423923,72.74803908829519,2025-01-01 17:07:44,2025-01-01 19:07:44,2670.87,In-progress,0.91,5.4,139,284
1822,Delivery,Zepto,18.791624012502577,72.93259547649808,2025-01-12 15:04:35,2025-01-12 19:04:35,1380.02,Completed,0.54,4.2,30,703
1823,Delivery,Blinkit,19.03432902319655,72.78032511904098,2025-01-14 14:14:13,2025-01-14 15:14:13,4979.58,Completed,0.69,3.1,46,323
1824,Delivery,Swiggy,18.811527808079294,72.73824112104212,2025-01-01 18:13:01,2025-01-01 20:13:01,4849.79,In-progress,0.85,11.5,103,67
1825,Delivery,Zepto,18.866381921084397,72.80331796181238,2025-01-19 10:17:09,2025-01-19 14:17:09,2568.26,Completed,0.93,11.7,24,5
1826,Delivery,MagicPin,19.06947656021043,72.73804404123308,2025-01-15 10:42:26,2025-01-15 14:42:26,4025.28,Cancelled,0.81,1.5,136,740
1827,Delivery,MagicPin,18.602590927214095,72.98700999732033,2025-01-17 23:10:39,2025-01-18 01:10:39,1643.81,In-progress,0.98,13.5,54,990
1828,Driver,InDrive,19.442695121891642,72.7300292065871,2025-01-08 13:54:06,2025-01-08 15:54:06,3687.18,Completed,0.87,12.0,34,473
1829,Freelance,Fiverr,19.262367206853998,72.83640566325022,2025-01-19 16:15:53,2025-01-19 19:15:53,820.42,Completed,0.82,14.8,69,163
1830,Freelance,Fiverr,18.900789780551882,72.91619575144237,2025-01-06 23:57:07,2025-01-07 03:57:07,3370.23,Completed,0.8,7.4,126,825
1831,Freelance,Fiverr,18.516888328523,72.72551856028527,2025-01-15 13:45:23,2025-01-15 14:45:23,2490.65,Completed,0.73,8.1,39,48
1832,Delivery,Blinkit,19.01620555940603,72.96522167165564,2025-01-12 15:28:29,2025-01-12 20:28:29,661.46,Completed,0.7,9.1,13,805
1833,Driver,Uber,19.311081490359904,72.86039149990752,2025-01-09 12:39:42,2025-01-09 14:39:42,3351.29,In-progress,0.96,2.7,66,537
1834,Freelance,Fiverr,19.310515665684136,72.70815177060331,2025-01-16 07:04:17,2025-01-16 10:04:17,4375.31,Cancelled,0.73,9.6,60,730
1835,Freelance,Fiverr,19.394925722148137,72.74865776855275,2025-01-18 05:25:23,2025-01-18 08:25:23,4500.24,Cancelled,0.93,5.1,47,948
1836,Freelance,Fiverr,18.87243642941912,72.92603963091366,2025-01-08 17:19:58,2025-01-08 21:19:58,2937.23,Cancelled,0.7,5.4,52,161
1837,Delivery,MagicPin,18.505071067746552,72.92442955193832,2025-01-04 12:14:16,2025-01-04 17:14:16,4393.48,In-progress,0.89,5.0,86,498
1838,Freelance,Fiverr,18.703008107351586,72.80125964564742,2025-01-04 09:47:26,2025-01-04 12:47:26,4257.75,Cancelled,0.8,6.4,136,512
1839,Delivery,Blinkit,19.43682314391037,72.82061905199133,2025-01-20 07:27:15,2025-01-20 11:27:15,3731.51,Cancelled,0.69,6.2,16,474
1840,Freelance,Fiverr,19.392970502804875,72.78175342335693,2025-01-11 17:54:24,2025-01-11 22:54:24,1593.51,Completed,0.99,8.9,179,274
1841,Freelance,Fiverr,19.169088971321386,72.92404743353053,2025-01-05 13:56:52,2025-01-05 15:56:52,733.4,Cancelled,0.55,13.3,134,811
1842,Delivery,Blinkit,18.573393379202887,72.85945340007797,2025-01-18 16:27:58,2025-01-18 18:27:58,1314.96,Cancelled,0.74,4.1,118,183
1843,Delivery,Blinkit,18.780301622369393,72.7393178047622,2025-01-18 06:27:43,2025-01-18 11:27:43,1976.91,In-progress,0.7,5.1,62,339
1844,Driver,Ola,19.19855475344218,72.9751509017961,2025-01-11 03:00:59,2025-01-11 08:00:59,3283.2,Completed,0.79,7.0,67,289
1845,Driver,InDrive,19.276025902801987,72.81825791847997,2025-01-16 02:26:24,2025-01-16 05:26:24,470.03,Cancelled,0.68,1.8,27,410
1846,Delivery,MagicPin,19.126392351814733,72.83332165500525,2025-01-02 14:13:11,2025-01-02 17:13:11,631.76,In-progress,0.96,7.3,154,836
1847,Delivery,Blinkit,19.446150152028807,72.82746938059388,2025-01-06 06:03:44,2025-01-06 11:03:44,4991.22,In-progress,0.69,13.6,58,787
1848,Delivery,Blinkit,18.708353268401616,72.88213634700378,2025-01-05 21:45:30,2025-01-06 00:45:30,2015.64,Cancelled,0.53,13.1,66,849
1849,Freelance,Fiverr,19.34149453015946,72.75999727772691,2025-01-03 23:54:21,2025-01-04 03:54:21,4948.8,Completed,0.59,12.5,123,959
1850,Driver,Ola,18.505579775935725,72.81983612909775,2025-01-18 14:04:05,2025-01-18 18:04:05,3481.69,Completed,0.73,13.6,19,286
1851,Freelance,Fiverr,18.87542369268698,72.83347548970694,2025-01-13 04:50:21,2025-01-13 07:50:21,2101.31,Completed,0.71,8.9,166,940
1852,Freelance,Fiverr,18.99306121330444,72.81978709427216,2025-01-11 14:50:28,2025-01-11 18:50:28,3397.63,Cancelled,0.74,8.8,132,822
1853,Driver,InDrive,18.995023246515395,72.90946112173772,2025-01-11 02:15:00,2025-01-11 05:15:00,4357.9,In-progress,0.93,8.3,155,845
1854,Delivery,Zepto,18.980381930093827,72.74833558906371,2025-01-01 23:53:57,2025-01-02 02:53:57,4314.18,Completed,0.57,3.7,74,11
1855,Freelance,Fiverr,19.06043910514839,72.80835255453324,2025-01-07 16:14:54,2025-01-07 21:14:54,3744.33,Completed,0.86,6.5,139,693
1856,Freelance,Fiverr,18.54972081367513,72.81132344145503,2025-01-12 06:20:56,2025-01-12 07:20:56,718.32,Completed,0.76,5.3,118,48
1857,Freelance,Fiverr,19.183102370864365,72.75800496496701,2025-01-11 02:56:13,2025-01-11 04:56:13,2918.5,Completed,0.71,12.9,38,34
1858,Driver,InDrive,19.286577233535933,72.84718467371985,2025-01-09 20:55:29,2025-01-10 00:55:29,297.74,In-progress,0.71,7.6,25,446
1859,Delivery,Zepto,19.020573964074785,72.8582630290396,2025-01-03 19:34:51,2025-01-03 23:34:51,2446.57,Completed,0.94,2.6,168,55
1860,Delivery,Zomato,19.36323705674919,72.82989153546042,2025-01-09 09:47:16,2025-01-09 14:47:16,526.01,Cancelled,0.82,8.1,173,454
1861,Delivery,MagicPin,19.27369719781412,72.91551722800473,2025-01-04 10:38:01,2025-01-04 14:38:01,2702.37,Completed,0.58,3.1,133,84
1862,Driver,Ola,19.37367674382676,72.92947607491182,2025-01-02 10:32:55,2025-01-02 12:32:55,1248.29,In-progress,0.61,7.7,118,105
1863,Driver,InDrive,19.28838942390016,72.91065295253681,2025-01-12 03:25:25,2025-01-12 06:25:25,3139.71,Cancelled,0.52,12.1,35,95
1864,Freelance,Fiverr,18.975025273701593,72.77936931580064,2025-01-01 06:53:14,2025-01-01 07:53:14,4849.01,In-progress,0.58,14.6,133,314
1865,Delivery,Swiggy,19.44806886031509,72.71860811528529,2025-01-18 16:54:59,2025-01-18 18:54:59,1263.51,Cancelled,0.88,7.2,137,588
1866,Delivery,MagicPin,18.729704785298168,72.93396198055498,2025-01-21 08:58:48,2025-01-21 11:58:48,2384.28,Cancelled,0.78,10.2,142,894
1867,Delivery,Blinkit,18.970614451314166,72.86044038667598,2025-01-18 08:24:07,2025-01-18 13:24:07,1394.19,Cancelled,0.95,11.2,88,850
1868,Freelance,Fiverr,19.218961175025452,72.74625696227078,2025-01-07 15:39:56,2025-01-07 17:39:56,4845.65,In-progress,0.8,10.6,154,873
1869,Delivery,MagicPin,18.98164153374255,72.8484311808862,2025-01-19 19:32:24,2025-01-19 20:32:24,3126.1,Cancelled,0.99,13.0,163,410
1870,Delivery,Zepto,18.685264069120045,72.703822868562,2025-01-17 00:43:41,2025-01-17 02:43:41,1765.04,In-progress,0.98,11.3,67,156
1871,Driver,InDrive,18.598762973092843,72.81914702107036,2025-01-11 21:26:26,2025-01-12 02:26:26,4473.91,Completed,0.99,2.9,150,32
1872,Driver,InDrive,18.511011724702676,72.73924034523323,2025-01-05 17:39:22,2025-01-05 19:39:22,4374.68,Completed,0.84,1.3,143,630
1873,Driver,Ola,18.931103312438598,72.9795662498323,2025-01-04 14:20:11,2025-01-04 18:20:11,4898.55,Completed,0.56,6.8,113,863
1874,Delivery,MagicPin,19.134540243223583,72.80115905054552,2025-01-19 13:53:30,2025-01-19 15:53:30,1472.95,In-progress,0.87,1.3,72,551
1875,Freelance,Fiverr,18.716257556015833,72.7105744481449,2025-01-07 20:36:57,2025-01-08 00:36:57,2526.74,In-progress,0.66,11.8,154,399
1876,Driver,Ola,19.304222734328448,72.9974980715492,2025-01-15 02:28:21,2025-01-15 05:28:21,4373.98,Cancelled,0.52,6.9,138,121
1877,Delivery,Swiggy,18.72053436420725,72.7861110959773,2025-01-21 00:12:01,2025-01-21 05:12:01,4031.16,In-progress,0.87,11.1,61,180
1878,Delivery,Swiggy,18.97741704941698,72.85525972448949,2025-01-19 23:27:28,2025-01-20 03:27:28,3632.13,Completed,0.76,7.8,89,29
1879,Delivery,Zepto,19.068061703710214,72.93898249129319,2025-01-17 07:54:09,2025-01-17 11:54:09,4533.18,In-progress,0.79,10.4,21,122
1880,Driver,InDrive,18.841754656131748,72.78043428722943,2025-01-17 05:01:10,2025-01-17 07:01:10,779.07,In-progress,0.91,13.1,91,477
1881,Freelance,Fiverr,18.794865037917774,72.76344208130666,2025-01-19 04:07:39,2025-01-19 05:07:39,2066.24,Cancelled,0.72,7.7,138,754
1882,Delivery,Zepto,19.00586599523888,72.9276207416679,2025-01-19 18:29:01,2025-01-19 22:29:01,1971.02,Cancelled,0.52,13.0,89,4
1883,Delivery,Blinkit,18.667707082309324,72.7870929897663,2025-01-10 12:49:55,2025-01-10 13:49:55,1412.76,In-progress,0.51,5.6,14,649
1884,Driver,InDrive,19.00172534144507,72.90200355602617,2025-01-06 15:34:18,2025-01-06 20:34:18,1368.33,Cancelled,0.65,11.4,99,158
1885,Freelance,Fiverr,19.32656390175516,72.96924148015924,2025-01-12 21:28:37,2025-01-12 22:28:37,2538.81,In-progress,0.73,13.1,120,789
1886,Delivery,Zomato,19.298597177402776,72.72104528572564,2025-01-06 23:31:18,2025-01-07 00:31:18,938.28,Completed,0.57,10.3,176,908
1887,Delivery,Blinkit,18.990184898060186,72.99278621079553,2025-01-08 08:32:41,2025-01-08 10:32:41,1990.56,In-progress,0.68,1.2,153,817
1888,Delivery,MagicPin,19.039574637292855,72.9472855341462,2025-01-20 13:04:21,2025-01-20 18:04:21,3228.59,Completed,0.56,13.8,151,349
1889,Driver,InDrive,19.33138010326877,72.76045491339296,2025-01-11 18:39:41,2025-01-11 21:39:41,296.98,Completed,0.95,11.8,144,449
1890,Freelance,Fiverr,18.741937390351573,72.78609329879798,2025-01-04 08:08:34,2025-01-04 13:08:34,3614.69,Completed,0.94,5.4,140,951
1891,Driver,InDrive,19.096088590297136,72.92604163678112,2025-01-19 20:51:13,2025-01-19 21:51:13,3492.97,Cancelled,0.71,1.2,150,287
1892,Delivery,Zomato,19.140452425324312,72.74261292225385,2025-01-18 02:32:19,2025-01-18 04:32:19,2001.82,Completed,0.5,3.1,71,647
1893,Driver,Uber,19.280968282131834,72.98577123246625,2025-01-19 07:30:16,2025-01-19 11:30:16,1418.54,Cancelled,0.78,6.2,23,912
1894,Delivery,Blinkit,18.805774564186912,72.94288576128609,2025-01-10 03:24:27,2025-01-10 05:24:27,3722.67,Cancelled,0.56,8.8,87,779
1895,Driver,Uber,18.83018676045796,72.75363312672116,2025-01-21 08:18:09,2025-01-21 11:18:09,2935.03,Completed,0.65,10.6,58,286
1896,Driver,InDrive,18.63790813808422,72.97127718337315,2025-01-01 14:12:46,2025-01-01 19:12:46,3359.75,Completed,0.7,5.4,122,705
1897,Delivery,Zepto,19.289745648340794,72.79462643201136,2025-01-20 08:30:06,2025-01-20 13:30:06,2439.73,Cancelled,0.71,11.8,153,33
1898,Driver,Ola,19.1989045321917,72.9516086086819,2025-01-07 08:21:34,2025-01-07 12:21:34,3658.21,In-progress,0.98,6.2,159,195
1899,Freelance,Fiverr,18.82295613081426,72.78445418862628,2025-01-19 01:08:21,2025-01-19 06:08:21,4955.21,Cancelled,0.97,1.9,115,3
1900,Delivery,Blinkit,18.70091050537496,72.80916403426623,2025-01-06 17:42:53,2025-01-06 20:42:53,1247.82,In-progress,0.86,9.7,59,972
1901,Driver,Ola,19.26180251494129,72.85888211278395,2025-01-19 03:09:19,2025-01-19 04:09:19,2028.24,In-progress,0.66,5.6,179,384
1902,Freelance,Fiverr,18.669731015571138,72.77706846594306,2025-01-16 03:47:20,2025-01-16 06:47:20,378.3,In-progress,0.8,7.0,175,507
1903,Freelance,Fiverr,19.14063683248182,72.82948420542377,2025-01-17 22:57:31,2025-01-17 23:57:31,158.58,Completed,0.84,6.5,82,271
1904,Freelance,Fiverr,19.29252082702917,72.81439895750245,2025-01-12 17:48:49,2025-01-12 21:48:49,1396.52,In-progress,0.72,13.9,140,644
1905,Driver,Uber,18.970072829006558,72.86790254834727,2025-01-15 18:41:18,2025-01-15 19:41:18,4939.55,Completed,1.0,2.9,67,294
1906,Driver,Ola,19.009937900060702,72.76744246512915,2025-01-09 05:58:14,2025-01-09 09:58:14,1648.18,Completed,0.99,5.6,47,740
1907,Delivery,MagicPin,18.967070853307927,72.98182779880037,2025-01-16 03:45:16,2025-01-16 07:45:16,2302.54,Completed,0.54,11.2,100,1000
1908,Driver,Ola,19.412302383580396,72.7341675842275,2025-01-08 23:32:09,2025-01-09 00:32:09,4611.29,In-progress,0.65,5.5,17,473
1909,Driver,InDrive,18.66180933324969,72.95417709479952,2025-01-14 16:13:33,2025-01-14 18:13:33,612.21,Cancelled,0.97,14.7,111,501
1910,Driver,Uber,18.75134710588731,72.77307054203742,2025-01-06 18:54:47,2025-01-06 21:54:47,1389.28,Completed,0.83,10.3,85,161
1911,Freelance,Fiverr,18.58936125944238,72.98074485268364,2025-01-21 08:26:43,2025-01-21 11:26:43,1224.86,Cancelled,0.94,14.3,176,374
1912,Driver,Ola,19.38161986488997,72.78889876992329,2025-01-19 00:41:13,2025-01-19 03:41:13,280.5,In-progress,0.52,14.1,136,132
1913,Delivery,Zomato,18.776615384398625,72.77746113146058,2025-01-16 20:39:08,2025-01-16 23:39:08,453.6,In-progress,0.76,12.8,95,529
1914,Freelance,Fiverr,18.917410689049678,72.96706373963951,2025-01-09 12:46:47,2025-01-09 17:46:47,2951.41,Cancelled,0.97,2.9,126,940
1915,Delivery,Blinkit,19.24297984353135,72.91039295443636,2025-01-19 22:25:07,2025-01-20 03:25:07,996.05,Completed,0.55,12.3,126,455
1916,Driver,InDrive,18.942655797012083,72.85207091579008,2025-01-12 23:20:01,2025-01-13 01:20:01,1765.89,Cancelled,0.53,9.6,130,577
1917,Freelance,Fiverr,19.04930642540877,72.87669944819353,2025-01-19 22:11:41,2025-01-20 01:11:41,3826.83,In-progress,0.72,3.4,75,508
1918,Delivery,Swiggy,18.857092042665993,72.8845795166168,2025-01-16 16:43:33,2025-01-16 19:43:33,2265.61,In-progress,0.93,6.3,73,290
1919,Freelance,Fiverr,18.92400025433346,72.964764252088,2025-01-10 03:16:37,2025-01-10 05:16:37,3980.19,Completed,0.92,12.5,167,187
1920,Delivery,MagicPin,18.959300476846973,72.83621640014455,2025-01-04 19:40:42,2025-01-04 21:40:42,4494.55,In-progress,0.99,8.9,77,115
1921,Delivery,Zepto,18.967821659602183,72.71657951915803,2025-01-09 13:41:16,2025-01-09 16:41:16,1422.74,Completed,0.66,5.3,28,408
1922,Driver,Uber,19.3831278208497,72.71637072746343,2025-01-06 06:11:18,2025-01-06 09:11:18,2971.6,Cancelled,0.55,10.8,43,268
1923,Freelance,Fiverr,18.70790559141654,72.99934641829003,2025-01-10 05:16:15,2025-01-10 09:16:15,4619.88,Completed,0.82,10.7,92,998
1924,Freelance,Fiverr,19.244750724181852,72.99964577083098,2025-01-01 08:06:46,2025-01-01 12:06:46,1331.5,Cancelled,0.78,12.7,152,918
1925,Driver,InDrive,18.601185535531783,72.78107907233972,2025-01-06 13:40:53,2025-01-06 14:40:53,318.84,Completed,0.76,14.6,116,227
1926,Freelance,Fiverr,19.044988486528172,72.93636337346045,2025-01-05 19:24:50,2025-01-05 21:24:50,810.59,Completed,0.68,14.5,78,715
1927,Freelance,Fiverr,19.499034522721715,72.78520534868677,2025-01-19 09:39:57,2025-01-19 14:39:57,3653.28,Completed,0.51,10.6,142,326
1928,Driver,Ola,19.118615771470218,72.73395124010437,2025-01-04 05:02:34,2025-01-04 07:02:34,2183.0,Completed,0.91,15.0,85,867
1929,Driver,Ola,19.12724262514063,72.71564947482744,2025-01-14 08:14:00,2025-01-14 12:14:00,2344.47,In-progress,0.82,10.9,168,947
1930,Driver,Uber,18.819423358895435,72.91204027416335,2025-01-13 08:18:07,2025-01-13 13:18:07,1778.49,Completed,0.64,4.3,76,523
1931,Delivery,Swiggy,19.357293546890805,72.96152227809489,2025-01-15 21:32:15,2025-01-15 23:32:15,4708.48,Completed,0.9,5.5,92,780
1932,Freelance,Fiverr,18.75197688540092,72.86937058254107,2025-01-11 21:33:24,2025-01-12 01:33:24,303.74,In-progress,0.61,5.3,117,75
1933,Freelance,Fiverr,19.1490395036037,72.90018456950187,2025-01-01 17:43:01,2025-01-01 20:43:01,3981.54,Cancelled,0.65,4.3,30,91
1934,Delivery,Zepto,19.309495339913344,72.88039811021326,2025-01-02 14:21:57,2025-01-02 16:21:57,2680.73,In-progress,0.87,2.1,97,388
1935,Delivery,MagicPin,19.055063546950436,72.73622249739068,2025-01-04 08:21:28,2025-01-04 12:21:28,3947.05,Completed,0.95,10.7,172,895
1936,Driver,InDrive,18.56741145620835,72.9941426321837,2025-01-06 08:08:25,2025-01-06 10:08:25,4670.52,Cancelled,0.55,8.3,30,170
1937,Freelance,Fiverr,19.393581610452774,72.95649098642542,2025-01-13 02:13:00,2025-01-13 07:13:00,1407.53,Completed,0.58,12.3,17,527
1938,Driver,Uber,18.542467451932808,72.8863385687825,2025-01-19 02:11:20,2025-01-19 06:11:20,4607.14,In-progress,0.87,8.3,121,989
1939,Driver,InDrive,18.985393166509922,72.96901261513766,2025-01-03 14:35:13,2025-01-03 16:35:13,1166.46,In-progress,0.58,4.0,104,310
1940,Freelance,Fiverr,18.979563647510194,72.8937144803281,2025-01-04 00:59:39,2025-01-04 02:59:39,804.57,Cancelled,0.98,12.3,85,590
1941,Freelance,Fiverr,18.66236198194714,72.8977286585614,2025-01-16 04:21:41,2025-01-16 06:21:41,4868.21,In-progress,0.57,14.0,72,98
1942,Driver,Ola,19.455865507301073,72.78454026525954,2025-01-02 13:04:04,2025-01-02 14:04:04,4976.92,Completed,0.62,12.1,168,506
1943,Driver,Uber,18.608032149638394,72.77027654243678,2025-01-10 12:29:42,2025-01-10 17:29:42,810.55,Completed,0.54,9.7,146,503
1944,Delivery,Zomato,19.155151177701164,72.90391392239381,2025-01-11 19:52:36,2025-01-11 20:52:36,869.79,Cancelled,0.55,3.5,63,79
1945,Driver,InDrive,18.947260882399842,72.96368042953408,2025-01-15 16:16:58,2025-01-15 21:16:58,2405.71,Cancelled,0.73,1.4,88,258
1946,Freelance,Fiverr,18.64466200545538,72.8691583268664,2025-01-05 04:18:45,2025-01-05 08:18:45,3796.55,In-progress,0.53,14.0,48,447
1947,Delivery,Blinkit,18.93345791218176,72.99672201413699,2025-01-13 20:08:07,2025-01-14 01:08:07,2188.47,Completed,0.69,8.9,14,736
1948,Delivery,Blinkit,18.5868737682545,72.81289200742597,2025-01-08 04:22:25,2025-01-08 06:22:25,2593.94,In-progress,0.6,2.1,152,422
1949,Freelance,Fiverr,18.65441653156249,72.78016203212758,2025-01-06 06:00:18,2025-01-06 10:00:18,1740.59,In-progress,0.52,8.5,148,566
1950,Freelance,Fiverr,18.643529840416317,72.97654189846318,2025-01-06 10:08:44,2025-01-06 13:08:44,3131.59,Completed,0.52,12.3,81,888
1951,Driver,Uber,19.2365774579782,72.87979279992469,2025-01-05 09:20:38,2025-01-05 10:20:38,2520.39,In-progress,0.54,14.9,162,289
1952,Freelance,Fiverr,18.767845942208382,72.88367010712645,2025-01-04 15:29:15,2025-01-04 17:29:15,2042.51,In-progress,0.89,7.1,35,964
1953,Delivery,Zomato,19.075372836442366,72.73602279099809,2025-01-10 09:50:23,2025-01-10 11:50:23,3435.11,In-progress,0.89,12.0,148,41
